mem_point_,TMRoads_os,TMRoads_fc,lng,lat
13506,608441525,unclassified,113.28351423800,30.79030006950
13507,608441525,unclassified,113.28401078200,30.79024138060
13508,608441525,unclassified,113.28450732500,30.79018269180
13509,608441525,unclassified,113.28500386900,30.79012400380
13510,608441525,unclassified,113.28550041300,30.79006531500
13511,608441525,unclassified,113.28599695600,30.79000662610
13512,608441525,unclassified,113.28649350100,30.78994793720
13513,608441525,unclassified,113.28699004400,30.78988924840
13514,608441525,unclassified,113.28748658800,30.78983055950
13515,608441525,unclassified,113.28798313100,30.78977187070
13516,608441525,unclassified,113.28847967500,30.78971318180
13517,608441525,unclassified,113.28897621900,30.78965449390
13518,608441525,unclassified,113.28947276200,30.78959580500
13519,608441525,unclassified,113.28996930600,30.78953711610
13520,608441525,unclassified,113.29046584900,30.78947842730
13521,608441525,unclassified,113.29096239400,30.78941973840
13522,608441525,unclassified,113.29145893700,30.78936104960
13523,608441525,unclassified,113.29195548100,30.78930236070
13524,608441525,unclassified,113.29245202500,30.78924367190
13525,608441525,unclassified,113.29294856800,30.78918498300
13526,608441525,unclassified,113.29344511200,30.78912629500
13527,608441525,unclassified,113.29392618300,30.78920438950
13528,608441525,unclassified,113.29439707100,30.78937251050
13529,608441525,unclassified,113.29486795900,30.78954063070
13530,608441525,unclassified,113.29533884700,30.78970875090
13531,608441525,unclassified,113.29580973500,30.78987687100
13532,608441525,unclassified,113.29628062400,30.79004499120
13533,608441525,unclassified,113.29675151100,30.79021311220
13534,608441525,unclassified,113.29723151700,30.79035046660
13535,608441525,unclassified,113.29771797600,30.79046604030
13536,608441525,unclassified,113.29808295400,30.79074444340
13537,608441525,unclassified,113.29833230600,30.79117782940
13538,608441525,unclassified,113.29858165800,30.79161121540
13539,608441525,unclassified,113.29883100900,30.79204460230
13540,608441525,unclassified,113.29926939100,30.79223357500
13541,608441525,unclassified,113.29975155300,30.79236594080
13542,608441525,unclassified,113.30023371300,30.79249830670
13543,608441525,unclassified,113.30071587400,30.79263067340
13544,608441525,unclassified,113.30120545000,30.79267104210
13545,608441525,unclassified,113.30169940200,30.79264339790
13546,608441525,unclassified,113.30216861300,30.79281614410
13547,608441525,unclassified,113.30263782300,30.79298889130
13548,608441525,unclassified,113.30310703400,30.79316163760
13549,608441525,unclassified,113.30357624400,30.79333438480
13550,608441525,unclassified,113.30404545500,30.79350713100
13551,608441525,unclassified,113.30451466500,30.79367987820
13552,608441525,unclassified,113.30498567700,30.79383499780
13553,608441525,unclassified,113.30548012400,30.79376068410
13554,608441525,unclassified,113.30586400100,30.79355294520
13555,608441525,unclassified,113.30602884800,30.79308090100
13556,608441525,unclassified,113.30619369600,30.79260885760
13557,608441525,unclassified,113.30655415800,30.79236042170
13558,608441525,unclassified,113.30704392900,30.79225979840
13559,608441525,unclassified,113.30753917100,30.79223580080
13560,608441525,unclassified,113.30803826900,30.79226580490
13561,608441525,unclassified,113.30853736900,30.79229580990
13562,608441525,unclassified,113.30903646700,30.79232581400
13563,608441525,unclassified,113.30952738400,30.79239571200
13564,608441525,unclassified,113.30999799900,30.79256459570
13565,608441525,unclassified,113.31046861300,30.79273347940
13566,608441525,unclassified,113.31093922900,30.79290236400
13567,608441525,unclassified,113.31142987900,30.79296394050
13568,608441525,unclassified,113.31192972700,30.79297625670
13569,608441525,unclassified,113.31242957500,30.79298857210
13570,608441525,unclassified,113.31292942400,30.79300088740
13571,608441525,unclassified,113.31342927200,30.79301320270
13572,608441525,unclassified,113.31392912000,30.79302551800
13573,608441525,unclassified,113.31442896900,30.79303783330
13574,608441525,unclassified,113.31492881700,30.79305014860
13575,608441525,unclassified,113.31542866500,30.79306246400
13576,608441525,unclassified,113.31592851400,30.79307477930
13577,608441525,unclassified,113.31642836200,30.79308709550
13578,608441525,unclassified,113.31692821000,30.79309941080
13579,608441525,unclassified,113.31742805800,30.79311172610
13580,608441525,unclassified,113.31792790700,30.79312404140
13581,608441525,unclassified,113.31842775500,30.79313635680
13582,608441525,unclassified,113.31892760300,30.79314867210
13583,608441525,unclassified,113.31942745200,30.79316098740
13584,608441525,unclassified,113.31992730000,30.79317330270
13585,608441525,unclassified,113.32042714800,30.79318561890
13586,608441525,unclassified,113.32092699700,30.79319793420
13587,608441525,unclassified,113.32142684400,30.79321024960
13588,608441525,unclassified,113.32192669300,30.79322256490
13589,608441525,unclassified,113.32242654200,30.79323488020
13590,608441525,unclassified,113.32292639000,30.79324719550
13591,608441525,unclassified,113.32342623800,30.79325951080
13592,608441525,unclassified,113.32392608700,30.79327182610
13593,608441525,unclassified,113.32442593500,30.79328414150
13594,608441525,unclassified,113.32492578300,30.79329645770
13595,608441525,unclassified,113.32542563100,30.79330877300
13596,608441525,unclassified,113.32592548000,30.79332108830
13597,608441525,unclassified,113.32642532800,30.79333340360
13598,608441525,unclassified,113.32692517600,30.79334571890
13599,608441525,unclassified,113.32742502500,30.79335803420
13600,608441525,unclassified,113.32754540000,30.79336100020
13601,608441529,unclassified,113.28419968300,30.82599698000
13602,608441529,unclassified,113.28469966600,30.82599286020
13603,608441529,unclassified,113.28519964900,30.82598874040
13604,608441529,unclassified,113.28569963200,30.82598462060
13605,608441529,unclassified,113.28619961500,30.82598050080
13606,608441529,unclassified,113.28669959800,30.82597638100
13607,608441529,unclassified,113.28719958100,30.82597226120
13608,608441529,unclassified,113.28769956400,30.82596814230
13609,608441529,unclassified,113.28819954700,30.82596402250
13610,608441529,unclassified,113.28869953000,30.82595990270
13611,608441529,unclassified,113.28919951300,30.82595578290
13612,608441529,unclassified,113.28969949700,30.82595166310
13613,608441529,unclassified,113.29019947900,30.82594754330
13614,608441529,unclassified,113.29069946300,30.82594342360
13615,608441529,unclassified,113.29119944500,30.82593930380
13616,608441529,unclassified,113.29169942900,30.82593518400
13617,608441529,unclassified,113.29219941100,30.82593106420
13618,608441529,unclassified,113.29269939500,30.82592694440
13619,608441529,unclassified,113.29319937700,30.82592282460
13620,608441529,unclassified,113.29369936100,30.82591870480
13621,608441529,unclassified,113.29419934300,30.82591458500
13622,608441529,unclassified,113.29469932700,30.82591046610
13623,608441529,unclassified,113.29519931000,30.82590634630
13624,608441529,unclassified,113.29569929300,30.82590222650
13625,608441529,unclassified,113.29619927600,30.82589810670
13626,608441529,unclassified,113.29669925900,30.82589398690
13627,608441529,unclassified,113.29719924200,30.82588986710
13628,608441529,unclassified,113.29769922500,30.82588574730
13629,608441529,unclassified,113.29819920800,30.82588162750
13630,608441529,unclassified,113.29869919100,30.82587750770
13631,608441529,unclassified,113.29919917400,30.82587338790
13632,608441529,unclassified,113.29969915700,30.82586926820
13633,608441529,unclassified,113.30019914000,30.82586514840
13634,608441529,unclassified,113.30069912300,30.82586102860
13635,608441529,unclassified,113.30119910600,30.82585690880
13636,608441529,unclassified,113.30169908900,30.82585278990
13637,608441529,unclassified,113.30219907200,30.82584867010
13638,608441529,unclassified,113.30269854800,30.82584043590
13639,608441529,unclassified,113.30316640000,30.82572740010
13640,608441531,tertiary,113.27992589400,30.82236734950
13641,608441531,tertiary,113.28021848600,30.82277279890
13642,608441531,tertiary,113.28060799300,30.82307326690
13643,608441531,tertiary,113.28103549900,30.82333257020
13644,608441531,tertiary,113.28146300500,30.82359187360
13645,608441531,tertiary,113.28189051200,30.82385117690
13646,608441531,tertiary,113.28227506600,30.82415282210
13647,608441531,tertiary,113.28252822100,30.82458399760
13648,608441531,tertiary,113.28278137600,30.82501517300
13649,608441531,tertiary,113.28303453100,30.82544634940
13650,608441531,tertiary,113.28338934800,30.82578370220
13651,608441531,tertiary,113.28376241300,30.82610467200
13652,608441531,tertiary,113.28402139100,30.82653237700
13653,608441531,tertiary,113.28428036800,30.82696008100
13654,608441531,tertiary,113.28464683600,30.82729895460
13655,608441531,tertiary,113.28501808700,30.82763387650
13656,608441531,tertiary,113.28538933800,30.82796879840
13657,608441531,tertiary,113.28581109200,30.82823196430
13658,608441531,tertiary,113.28625165800,30.82846839880
13659,608441531,tertiary,113.28669222400,30.82870483420
13660,608441531,tertiary,113.28707575600,30.82902518170
13661,608441531,tertiary,113.28745773600,30.82934781440
13662,608441531,tertiary,113.28783971600,30.82967044700
13663,608441531,tertiary,113.28822169500,30.82999307880
13664,608441531,tertiary,113.28855305800,30.83033828270
13665,608441531,tertiary,113.28853781500,30.83083805030
13666,608441531,tertiary,113.28852257200,30.83133781800
13667,608441531,tertiary,113.28850732900,30.83183758560
13668,608441531,tertiary,113.28849208600,30.83233735330
13669,608441531,tertiary,113.28851614200,30.83282722570
13670,608441531,tertiary,113.28876623300,30.83326018540
13671,608441531,tertiary,113.28901632500,30.83369314510
13672,608441531,tertiary,113.28926641700,30.83412610480
13673,608441531,tertiary,113.28955352000,30.83453229620
13674,608441531,tertiary,113.28988639800,30.83490538090
13675,608441531,tertiary,113.29021927700,30.83527846550
13676,608441531,tertiary,113.29055215500,30.83565155020
13677,608441531,tertiary,113.29085036300,30.83603932350
13678,608441531,tertiary,113.29088682200,30.83653799210
13679,608441531,tertiary,113.29092328000,30.83703666080
13680,608441531,tertiary,113.29095973700,30.83753533040
13681,608441531,tertiary,113.29099619500,30.83803399910
13682,608441531,tertiary,113.29103265300,30.83853266860
13683,608441531,tertiary,113.29111213300,30.83902148080
13684,608441531,tertiary,113.29129640700,30.83948628550
13685,608441531,tertiary,113.29148068100,30.83995108930
13686,608441531,tertiary,113.29125793400,30.84027167060
13687,608441531,tertiary,113.29082212000,30.84051675470
13688,608441531,tertiary,113.29038630600,30.84076183800
13689,608441531,tertiary,113.28995049200,30.84100692120
13690,608441531,tertiary,113.28951467800,30.84125200540
13691,608441531,tertiary,113.28903630900,30.84137001440
13692,608441531,tertiary,113.28854079100,30.84143681520
13693,608441531,tertiary,113.28804527400,30.84150361680
13694,608441531,tertiary,113.28755137500,30.84157307680
13695,608441531,tertiary,113.28726454300,30.84198262270
13696,608441531,tertiary,113.28697771200,30.84239216770
13697,608441531,tertiary,113.28669087900,30.84280171350
13698,608441531,tertiary,113.28640404800,30.84321125940
13699,608441531,tertiary,113.28608877200,30.84357814230
13700,608441531,tertiary,113.28560041700,30.84368542330
13701,608441531,tertiary,113.28511206200,30.84379270440
13702,608441531,tertiary,113.28462370700,30.84389998540
13703,608441531,tertiary,113.28413535100,30.84400726640
13704,608441531,tertiary,113.28364699700,30.84411454740
13705,608441531,tertiary,113.28315864200,30.84422182850
13706,608441531,tertiary,113.28314830000,30.84422410020
13707,608441532,secondary,113.28480897000,30.84978146970
13708,608441532,secondary,113.28468453900,30.85026573940
13709,608441532,secondary,113.28456010800,30.85075000900
13710,608441532,secondary,113.28446434000,30.85124032030
13711,608441532,secondary,113.28438271300,30.85173361190
13712,608441532,secondary,113.28430108600,30.85222690440
13713,608441532,secondary,113.28421945900,30.85272019610
13714,608441532,secondary,113.28413783200,30.85321348860
13715,608441532,secondary,113.28405620500,30.85370678020
13716,608441532,secondary,113.28397457700,30.85420007190
13717,608441532,secondary,113.28389295000,30.85469336440
13718,608441532,secondary,113.28381132300,30.85518665600
13719,608441532,secondary,113.28364905200,30.85564588490
13720,608441532,secondary,113.28335233200,30.85604832440
13721,608441532,secondary,113.28305561300,30.85645076380
13722,608441532,secondary,113.28275889300,30.85685320410
13723,608441532,secondary,113.28246217400,30.85725564350
13724,608441532,secondary,113.28216545500,30.85765808300
13725,608441532,secondary,113.28186873500,30.85806052240
13726,608441532,secondary,113.28157201600,30.85846296180
13727,608441532,secondary,113.28127529600,30.85886540120
13728,608441532,secondary,113.28097857600,30.85926784060
13729,608441532,secondary,113.28068185700,30.85967028010
13730,608441532,secondary,113.28038477200,30.86007244880
13731,608441532,secondary,113.28008598400,30.86047335490
13732,608441532,secondary,113.27978719600,30.86087426090
13733,608441532,secondary,113.27948840800,30.86127516700
13734,608441532,secondary,113.27918962000,30.86167607310
